Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,ETERNAL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JIOFIN.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
2021-04-07,1162.649658203125,794.7398071289062,3060.21435546875,2543.19677734375,685.2642211914062,3299.82861328125,952.282470703125,4997.23046875,41.24416732788086,523.9265747070312,811.8408203125,92.68714141845703,925.7653198242188,2451.301025390625,,1410.266845703125,879.2750854492188,1389.2808837890625,691.205078125,2628.91552734375,342.3898620605469,2261.750732421875,558.3903198242188,913.1215209960938,1303.7047119140625,185.29827880859375,,533.7181396484375,1786.6021728515625,1344.97900390625,757.84912109375,6650.88916015625,1661.87060546875,87.91321563720703,80.74072265625,96.42790985107422,921.3089599609375,911.2720947265625,337.4831848144531,283.4384765625,596.9140014648438,645.2272338867188,305.899658203125,36.10747146606445,3098.44287109375,890.2703857421875,1490.3099365234375,718.8455200195312,6619.1396484375,212.1615447998047
2021-04-08,1159.6070556640625,802.7872314453125,3076.810791015625,2564.5302734375,678.6431274414062,3272.57080078125,963.7821044921875,4950.37939453125,40.851524353027344,525.2808837890625,812.951171875,92.9696044921875,925.0550537109375,2465.594482421875,,1420.4705810546875,879.5294189453125,1375.457275390625,692.7853393554688,2616.760986328125,355.02777099609375,2266.123046875,557.4719848632812,902.8367919921875,1312.501220703125,184.82159423828125,,582.8851318359375,1777.8782958984375,1359.346923828125,756.7546997070312,6613.9287109375,1688.6031494140625,87.53807067871094,79.93059539794922,95.71803283691406,922.4589233398438,901.3507690429688,334.7065124511719,285.0792236328125,590.3782958984375,650.024658203125,312.01171875,37.90489196777344,3141.964111328125,913.8948974609375,1546.611328125,726.5114135742188,6825.93701171875,214.1475372314453
2021-04-09,1198.4102783203125,803.3724365234375,3094.14697265625,2545.324951171875,665.30126953125,3273.915771484375,961.2116088867188,4795.65234375,40.80440139770508,527.4574584960938,852.5848999023438,91.45130157470703,939.1112670898438,2435.26953125,,1412.817626953125,886.2265014648438,1364.8494873046875,686.266845703125,2603.26611328125,350.9933776855469,2328.279296875,547.3220825195312,891.9725952148438,1313.5950927734375,184.69158935546875,,589.4343872070312,1793.8302001953125,1344.9310302734375,752.94775390625,6614.1708984375,1679.296142578125,85.70393371582031,80.08490753173828,95.3974609375,911.740966796875,902.9380493164062,332.2592468261719,280.38580322265625,612.0037231445312,658.8441162109375,316.2355041503906,37.12483596801758,3146.605224609375,935.210205078125,1566.9859619140625,725.9638671875,6683.568359375,218.02264404296875
2021-04-12,1071.726318359375,726.3614501953125,2968.293212890625,2517.654296875,632.8426513671875,3175.01611328125,914.7035522460938,4440.0361328125,38.29142379760742,505.4015197753906,871.267333984375,88.06159973144531,985.797607421875,2344.101318359375,,1350.614501953125,855.7080078125,1312.3388671875,678.8101196289062,2489.94482421875,326.8355407714844,2315.114990234375,520.5940551757812,815.4405517578125,1299.648193359375,177.93141174316406,,573.4408569335938,1737.251220703125,1288.46533203125,715.2123413085938,6317.23046875,1670.638427734375,82.57757568359375,75.64860534667969,92.12290954589844,879.1270141601562,865.5844116210938,309.5281982421875,248.19943237304688,595.2799682617188,635.3900756835938,284.7808532714844,35.14581298828125,3074.90673828125,923.5311889648438,1486.7171630859375,707.595703125,6373.71484375,209.54586791992188
2021-04-13,1103.5968017578125,713.095458984375,2944.584228515625,2487.177734375,658.1324462890625,3230.11474609375,978.9454345703125,4654.35986328125,39.453678131103516,518.6544799804688,854.6607666015625,90.35671997070312,942.465087890625,2408.4697265625,,1365.920166015625,833.666748046875,1344.3060302734375,697.3779296875,2560.770751953125,338.98736572265625,2307.968017578125,541.9088134765625,847.3087768554688,1273.577880859375,180.87815856933594,,598.30908203125,1770.5006103515625,1315.8121337890625,772.0772094726562,6603.2236328125,1638.865966796875,83.86981201171875,78.73472595214844,95.60355377197266,888.6260375976562,890.73486328125,320.9643249511719,263.729736328125,602.968994140625,643.482666015625,300.9802551269531,36.278751373291016,2939.94091796875,889.7819213867188,1506.550537109375,726.0135498046875,6466.78369140625,202.93399047851562
2021-04-15,1127.13818359375,731.9214477539062,2957.179443359375,2503.625244140625,665.9483642578125,3225.67626953125,972.2571411132812,4586.98681640625,40.364627838134766,521.7500610351562,882.6602783203125,90.56856536865234,955.9293823242188,2330.001220703125,,1323.78076171875,840.8726806640625,1372.8653564453125,685.871826171875,2558.26806640625,343.7022705078125,2313.84521484375,556.0220947265625,828.9120483398438,1240.3973388671875,179.14476013183594,,597.1226196289062,1767.9085693359375,1316.7222900390625,766.22412109375,6437.0234375,1610.8780517578125,84.49507141113281,81.087890625,95.16845703125,894.3759765625,901.5491943359375,322.564453125,263.4150085449219,608.6398315429688,638.97607421875,301.6262512207031,37.07118606567383,3048.765869140625,882.0551147460938,1514.375732421875,736.8153686523438,6402.9912109375,208.62551879882812
2021-04-16,1156.1158447265625,736.9450073242188,3023.86083984375,2577.15625,666.296875,3258.986328125,980.7471923828125,4543.974609375,40.20757293701172,523.1044311523438,905.6873168945312,90.28610229492188,965.3396606445312,2351.489501953125,,1327.65625,858.5479736328125,1371.473388671875,682.1187744140625,2587.134765625,359.6941223144531,2312.19970703125,548.047119140625,833.3543090820312,1234.0162353515625,180.22811889648438,,587.9157104492188,1758.7860107421875,1301.8753662109375,781.9750366210938,6440.75439453125,1646.8125,85.4121322631836,82.78526306152344,96.10733032226562,888.7639770507812,907.005859375,319.9289245605469,262.9093933105469,620.9424438476562,650.6060791015625,308.0860900878906,36.743072509765625,3026.224365234375,897.2866821289062,1524.710693359375,740.3496704101562,6575.224609375,227.27444458007812
2021-04-19,1133.522216796875,703.2435302734375,3119.09130859375,2488.33837890625,645.3382568359375,3152.1962890625,945.3246459960938,4409.13037109375,38.76260757446289,509.27093505859375,913.6527099609375,87.9909896850586,980.1060180664062,2289.19775390625,,1299.6942138671875,843.161376953125,1355.873779296875,657.723876953125,2489.453125,351.3336181640625,2291.276611328125,541.087158203125,803.4658203125,1242.0379638671875,178.19143676757812,,584.4987182617188,1695.626953125,1255.2274169921875,756.5642700195312,6308.65625,1631.3343505859375,82.57757568359375,79.50627136230469,92.14578247070312,874.780029296875,899.1184692382812,311.6930847167969,256.1649475097656,615.7523193359375,643.6279907226562,299.5391845703125,36.65226745605469,2994.63818359375,888.2277221679688,1494.837646484375,725.4163208007812,6374.05712890625,228.99400329589844
2021-04-20,1139.90625,702.7557983398438,3229.979248046875,2470.681396484375,648.9225463867188,3228.724853515625,980.213134765625,4541.0712890625,39.045318603515625,512.8986206054688,916.5492553710938,87.92037200927734,1017.3228759765625,2259.88671875,,1267.5133056640625,814.931640625,1335.714111328125,676.736083984375,2523.5478515625,349.3407287597656,2254.41552734375,540.4588012695312,816.0199584960938,1231.82861328125,176.41470336914062,,589.0547485351562,1692.586181640625,1275.3905029296875,771.9820556640625,6439.34912109375,1631.8785400390625,82.57757568359375,79.35195922851562,93.2907485961914,874.5270385742188,891.8759155273438,310.1400146484375,256.6228332519531,620.0774536132812,659.134765625,296.2098693847656,36.8978385925293,2978.299072265625,873.3958129882812,1498.9715576171875,733.2314453125,6071.59619140625,227.71038818359375
2021-04-22,1154.9189453125,719.6796875,3189.77294921875,2429.659423828125,655.8424072265625,3300.90478515625,983.6521606445312,4614.94091796875,39.595027923583984,513.52734375,911.77001953125,88.30878448486328,1025.82568359375,2257.810546875,,1275.65673828125,815.4404296875,1365.569580078125,670.6620483398438,2548.079833984375,345.938232421875,2209.232421875,559.8887329101562,807.0388793945312,1231.6007080078125,178.45140075683594,,608.1804809570312,1730.8206787109375,1280.467041015625,761.0849609375,6442.69140625,1602.7454833984375,82.49420166015625,79.54483795166016,93.17625427246094,876.9420166015625,907.204345703125,316.8699035644531,253.0359344482422,615.0794677734375,644.98486328125,292.7314758300781,38.02871322631836,2953.9111328125,859.5408325195312,1457.582275390625,744.0830688476562,5965.30859375,235.7269744873047
2021-04-23,1154.7193603515625,707.535400390625,3161.2236328125,2436.141357421875,668.4375610351562,3292.92431640625,989.9210815429688,4594.36962890625,39.862037658691406,505.54656982421875,903.3218383789062,89.08557891845703,999.557861328125,2237.9638671875,,1253.973876953125,810.1419677734375,1357.5538330078125,677.871826171875,2559.60888671875,339.76507568359375,2170.0673828125,550.9470825195312,820.8484497070312,1215.8310546875,177.97474670410156,,603.1024780273438,1728.9761962890625,1267.1529541015625,740.3375854492188,6467.880859375,1587.0191650390625,85.49552917480469,79.0047607421875,96.70269775390625,875.9990844726562,915.5877685546875,316.68170166015625,263.4150085449219,613.1571655273438,644.1126098632812,292.18487548828125,38.202056884765625,2945.10302734375,843.9096069335938,1438.487060546875,766.88134765625,5941.41748046875,230.42294311523438
2021-04-26,1170.43017578125,712.8028564453125,3136.1318359375,2474.79345703125,697.411376953125,3352.4169921875,998.4160766601562,4662.03759765625,40.63163375854492,510.3350524902344,874.163818359375,89.65054321289062,999.557861328125,2288.71484375,,1287.5772705078125,787.380126953125,1348.5780029296875,695.748291015625,2560.055419921875,338.6471252441406,2219.811279296875,571.3919677734375,830.0709838867188,1224.7186279296875,177.93141174316406,,622.4654541015625,1754.3494873046875,1279.60498046875,742.8120727539062,6431.8408203125,1610.396484375,85.37044525146484,79.3133773803711,98.83231353759766,891.4089965820312,935.0831298828125,324.0704040527344,255.48768615722656,610.033447265625,649.5400390625,293.57623291015625,38.82734298706055,2936.862548828125,854.5672607421875,1456.5980224609375,777.0361328125,6145.08154296875,232.651123046875
2021-04-27,1188.1859130859375,730.7509765625,3152.332763671875,2490.709228515625,696.5151977539062,3394.245361328125,1007.3604125976562,4788.515625,40.58452224731445,516.8648071289062,880.92236328125,90.03892517089844,997.6934814453125,2317.92919921875,,1306.071533203125,787.4224243164062,1381.12109375,670.36572265625,2596.652587890625,356.04852294921875,2237.865966796875,578.786865234375,852.1856079101562,1229.230712890625,178.01805114746094,,632.0521240234375,1745.0277099609375,1322.4693603515625,740.8134765625,6363.87890625,1601.6524658203125,85.07867431640625,79.62198638916016,99.22159576416016,914.7769775390625,921.4413452148438,332.3062744140625,252.79750061035156,614.4066772460938,652.93212890625,299.6385803222656,40.354434967041016,2966.413330078125,860.82861328125,1471.6082763671875,780.7197265625,6194.92041015625,234.95196533203125
2021-04-28,1182.2506103515625,727.922119140625,3160.43310546875,2529.603271484375,705.0779418945312,3487.72021484375,1047.0853271484375,5197.82470703125,40.45886993408203,526.5385131835938,878.7981567382812,90.74512481689453,995.1683349609375,2434.883056640625,,1315.833740234375,783.1415405273438,1417.6964111328125,664.291748046875,2615.197021484375,352.5002136230469,2262.97265625,600.63330078125,895.1111450195312,1236.0672607421875,178.10475158691406,,628.9673461914062,1805.9935302734375,1317.9195556640625,744.334716796875,6368.77099609375,1587.792236328125,86.37089538574219,80.16206359863281,101.16801452636719,918.7559204101562,923.0784301757812,342.0482177734375,268.0225524902344,618.3954467773438,656.2757568359375,304.01141357421875,40.092350006103516,2958.93115234375,868.0669555664062,1485.1422119140625,768.5241088867188,6228.2119140625,237.01060485839844
2021-04-29,1179.3577880859375,728.4098510742188,3199.602294921875,2528.538330078125,716.2791137695312,3439.92919921875,1115.6895751953125,5398.56640625,40.788700103759766,523.2010498046875,875.2258911132812,90.42733764648438,1006.5809936523438,2378.579345703125,,1325.203369140625,779.4991455078125,1413.5684814453125,666.31640625,2556.07861328125,361.7842102050781,2263.960205078125,600.72998046875,907.230712890625,1236.38623046875,177.064697265625,,689.57177734375,1799.5628662109375,1301.3963623046875,737.1969604492188,6360.87548828125,1583.83349609375,85.91236877441406,80.27779388427734,100.82452392578125,931.0609130859375,920.8956909179688,338.2832336425781,270.2166748046875,619.45263671875,651.1390991210938,300.0361022949219,42.56665802001953,2950.548583984375,867.6229248046875,1483.12451171875,772.40673828125,6249.4111328125,237.2770233154297
2021-04-30,1155.8165283203125,712.1199951171875,3158.704833984375,2453.991943359375,711.7987060546875,3437.508544921875,1102.223388671875,5366.134765625,41.38552474975586,519.23486328125,878.9429931640625,93.9582748413086,1018.5755615234375,2338.741455078125,,1375.2896728515625,770.4147338867188,1355.77783203125,656.8843383789062,2519.481201171875,354.25006103515625,2213.322998046875,580.478515625,902.885009765625,1234.563232421875,175.5913543701172,,681.3614501953125,1743.5321044921875,1283.963134765625,716.211669921875,6254.30615234375,1565.281494140625,85.4121322631836,83.44107818603516,100.77873229980469,917.4679565429688,921.3917846679688,332.7298889160156,256.6228332519531,629.0160522460938,648.8615112304688,292.0357971191406,42.676029205322266,2875.156982421875,852.9686279296875,1468.2125244140625,773.2529907226562,6148.068359375,238.68173217773438
2021-05-03,1252.425537109375,742.7001953125,3165.421875,2498.25537109375,699.7013549804688,3453.737548828125,1102.2283935546875,5463.82275390625,40.914344787597656,540.61376953125,878.7981567382812,93.35801696777344,1023.0833740234375,2314.211181640625,,1387.84814453125,777.9136352539062,1357.8416748046875,663.600341796875,2496.33447265625,359.6454772949219,2264.33642578125,576.8535766601562,882.2672119140625,1232.466796875,174.1613006591797,,686.4869995117188,1720.25244140625,1285.927001953125,716.59228515625,6392.0712890625,1584.2364501953125,86.91278839111328,83.0938720703125,101.12220764160156,901.1610107421875,951.056396484375,330.0002746582031,247.80828857421875,633.5813598632812,656.227294921875,291.1910400390625,43.94516372680664,2876.43603515625,850.5706176757812,1401.576171875,779.5748901367188,6217.78369140625,236.06607055664062
2021-05-04,1259.3583984375,749.8695678710938,3142.651611328125,2503.093017578125,697.311767578125,3434.460205078125,1096.7130126953125,5527.40673828125,41.715362548828125,534.4225463867188,848.1436157226562,93.78173065185547,999.6663818359375,2286.92822265625,,1389.2218017578125,772.1288452148438,1332.7862548828125,659.6004638671875,2481.588134765625,352.4515686035156,2264.00732421875,571.8269653320312,878.9356079101562,1211.820068359375,172.99127197265625,,679.0360107421875,1727.430908203125,1281.2333984375,705.3621826171875,6305.26611328125,1588.06103515625,86.4959487915039,84.59835815429688,99.8627700805664,881.6339721679688,975.1653442382812,330.8473815917969,246.3487548828125,620.0774536132812,625.359130859375,287.6629943847656,43.90802001953125,2888.511962890625,852.9686279296875,1380.857177734375,773.3526000976562,6165.203125,233.45037841796875
2021-05-05,1264.345703125,719.9723510742188,3292.4619140625,2484.2265625,714.0886840820312,3446.51953125,1109.490234375,5428.3896484375,43.30167007446289,541.6777954101562,857.9917602539062,94.02889251708984,1018.1513671875,2291.17724609375,,1394.078125,779.37060546875,1346.4658203125,666.0695190429688,2491.821044921875,356.8748779296875,2251.782958984375,582.7017822265625,899.2153930664062,1222.849853515625,174.5513153076172,,681.2191162109375,1765.416259765625,1282.2391357421875,711.4530639648438,6384.56298828125,1588.3154296875,86.62100219726562,85.71708679199219,99.93148040771484,883.2440185546875,965.4423217773438,334.5182189941406,245.55697631835938,656.8409423828125,629.0419921875,289.7003173828125,44.168033599853516,2932.0322265625,852.9686279296875,1405.9564208984375,792.5171508789062,6247.3544921875,237.6403350830078
2021-05-06,1283.548095703125,722.60595703125,3306.53857421875,2466.231201171875,712.6448974609375,3533.852783203125,1100.855712890625,5441.82470703125,44.730926513671875,540.5169677734375,853.791748046875,95.0528793334961,1019.6310424804688,2359.601806640625,,1420.568603515625,785.0269775390625,1344.8341064453125,663.5015869140625,2603.623291015625,375.1998291015625,2247.41015625,587.9218139648438,893.2279663085938,1241.171875,175.72134399414062,,692.7040405273438,1782.8634033203125,1283.4365234375,711.3103637695312,6458.72509765625,1604.4727783203125,85.91236877441406,85.061279296875,98.64912414550781,888.2579956054688,961.7715454101562,334.6594543457031,250.20274353027344,652.9965209960938,632.9671630859375,299.3901062011719,45.437171936035156,2946.94970703125,868.5554809570312,1421.705078125,774.6965942382812,6271.931640625,248.15150451660156
2021-05-07,1295.6678466796875,748.8941040039062,3270.679443359375,2468.74658203125,713.6405639648438,3467.09765625,1129.8544921875,5407.37548828125,43.3173713684082,549.9487915039062,852.4400634765625,96.64179229736328,1020.8639526367188,2334.3955078125,,1422.2364501953125,785.3696899414062,1358.129638671875,664.341064453125,2556.703857421875,389.9278259277344,2267.345458984375,586.8584594726562,894.4351806640625,1232.922607421875,177.97474670410156,,718.4739990234375,1774.987060546875,1286.1185302734375,730.3446044921875,6493.98974609375,1608.6717529296875,87.57975006103516,85.98711395263672,98.25983428955078,888.60302734375,992.3787231445312,337.2008056640625,247.57937622070312,653.0443725585938,609.610107421875,300.880859375,48.79883575439453,2967.26611328125,871.2198486328125,1423.7720947265625,749.4093017578125,6346.78759765625,249.5804443359375
2021-05-10,1300.8548583984375,746.650634765625,3283.373291015625,2473.874267578125,712.1470947265625,3468.80126953125,1131.2071533203125,5411.017578125,45.4691047668457,553.8666381835938,869.19140625,103.84490966796875,1051.018310546875,2363.465087890625,,1417.28173828125,783.2700805664062,1363.025634765625,671.6497192382812,2534.808349609375,413.8912353515625,2287.7509765625,592.8034057617188,912.9766235351562,1221.072265625,178.14808654785156,,720.087646484375,1803.8997802734375,1336.214599609375,742.7645263671875,6553.0390625,1611.1622314453125,89.78904724121094,87.87738037109375,100.68714904785156,886.0499877929688,997.09130859375,340.4480895996094,254.276123046875,671.0657348632812,613.6321411132812,312.9061584472656,50.202117919921875,2979.199462890625,879.7015991210938,1432.2861328125,744.4315185546875,6269.63037109375,254.7633819580078
2021-05-11,1300.25634765625,743.9194946289062,3218.66796875,2473.197265625,704.2813720703125,3478.3505859375,1117.336669921875,5339.3623046875,46.66276550292969,549.8521118164062,860.1640625,109.95341491699219,1044.7841796875,2386.59521484375,,1422.776123046875,777.5709228515625,1347.3779296875,662.9583740234375,2536.640625,401.30194091796875,2258.788818359375,589.5167846679688,916.3082885742188,1212.9595947265625,176.8046875,,696.9279174804688,1750.1622314453125,1325.2950439453125,738.529296875,6526.5419921875,1619.109130859375,93.95753479003906,91.11780548095703,102.3129653930664,889.2470092773438,993.0732421875,343.2247314453125,256.1363220214844,680.5809326171875,621.821533203125,313.6018371582031,50.926448822021484,2957.510498046875,867.756103515625,1412.6988525390625,759.81298828125,6355.30615234375,251.1062774658203
2021-05-12,1282.6002197265625,733.1408081054688,3157.963623046875,2473.148681640625,688.301025390625,3474.718994140625,1106.8450927734375,5274.10546875,46.12876510620117,543.4190673828125,867.598388671875,108.39981842041016,1045.8692626953125,2372.349609375,,1385.6898193359375,776.5423583984375,1343.489990234375,660.5386352539062,2538.248779296875,387.69189453125,2190.002685546875,574.920166015625,885.212646484375,1209.632080078125,176.15469360351562,,671.9172973632812,1713.6724853515625,1326.923583984375,723.0164184570312,6604.9189453125,1604.5015869140625,94.4577407836914,88.80321502685547,103.48081970214844,880.0469970703125,965.2439575195312,346.0955505371094,256.4129638671875,675.5349731445312,620.3193969726562,323.9873046875,48.66676712036133,2924.3603515625,854.700439453125,1432.0892333984375,766.6822509765625,6255.67724609375,245.87489318847656
2021-05-14,1217.313232421875,715.5340576171875,3102.840576171875,2684.3564453125,682.0283203125,3451.002685546875,1095.2205810546875,5246.4970703125,45.029335021972656,542.1130981445312,872.8602905273438,103.66837310791016,1025.2337646484375,2332.51220703125,,1341.19580078125,780.1846923828125,1331.34619140625,662.3164672851562,2513.404541015625,372.13751220703125,2235.044677734375,577.3851928710938,860.2974243164062,1199.9698486328125,183.9549102783203,,671.1578369140625,1701.5091552734375,1355.8505859375,705.6952514648438,6526.30029296875,1653.0888671875,92.87371063232422,87.14441680908203,104.80895233154297,891.156005859375,970.70068359375,339.27154541015625,253.0836639404297,664.5780639648438,625.26220703125,310.32220458984375,46.724884033203125,2890.1689453125,845.6858520507812,1432.97509765625,769.1712036132812,6235.3603515625,241.44276428222656
2021-05-17,1285.89208984375,735.6768798828125,3114.102294921875,2692.338134765625,706.1731567382812,3464.99072265625,1122.9566650390625,5344.67724609375,46.53711700439453,531.7139282226562,850.7986450195312,104.62169647216797,1035.7784423828125,2399.294921875,,1367.5389404296875,790.2974853515625,1382.609130859375,658.0695190429688,2551.29736328125,382.0048828125,2234.48046875,602.8082275390625,923.647705078125,1211.820068359375,184.25823974609375,,678.0869140625,1738.896240234375,1328.3121337890625,717.163330078125,6508.328125,1635.2183837890625,92.99877166748047,88.14740753173828,104.6028823852539,901.759033203125,956.0668334960938,360.5906982421875,265.01763916015625,660.4451293945312,633.1610107421875,319.1175537109375,47.498748779296875,2907.453857421875,846.7071533203125,1445.2294921875,791.6211547851562,6396.1865234375,242.0966796875
2021-05-18,1323.3985595703125,756.8439331054688,3125.116943359375,2730.119384765625,708.5628051757812,3646.829833984375,1137.6759033203125,5599.2587890625,48.56320571899414,518.8479614257812,853.8882446289062,103.42118835449219,1028.903076171875,2483.79931640625,,1366.1163330078125,798.3963623046875,1417.600341796875,658.4646606445312,2597.9482421875,390.8999938964844,2232.60009765625,612.0881958007812,941.1268920898438,1221.4825439453125,182.04818725585938,,680.9818115234375,1749.813232421875,1357.574951171875,759.1815185546875,6598.67041015625,1648.9091796875,93.4572982788086,89.57474517822266,106.75538635253906,914.4549560546875,960.8289794921875,359.7906494140625,276.6845397949219,663.9533081054688,632.8701782226562,330.3974914550781,48.701847076416016,2925.49755859375,862.1609497070312,1515.064697265625,824.6240234375,6514.3212890625,246.09286499023438
2021-05-19,1291.4781494140625,753.429931640625,3190.513671875,2724.36279296875,713.6904296875,3672.6083984375,1119.5426025390625,5542.6142578125,48.73596954345703,510.9638977050781,872.7638549804688,107.2345962524414,1033.3125,2476.89404296875,,1363.4671630859375,798.2249755859375,1399.8406982421875,657.92138671875,2605.14306640625,392.0665588378906,2218.965087890625,604.5966796875,933.8358764648438,1218.7476806640625,180.05479431152344,,669.971435546875,1725.337158203125,1344.30859375,746.9043579101562,6564.56787109375,1674.70263671875,93.3322525024414,88.6489028930664,107.0530776977539,918.6409301757812,970.3533935546875,361.8143005371094,269.2722473144531,676.0635986328125,633.0640869140625,312.5086364746094,48.05180740356445,2919.056640625,868.2890014648438,1497.2491455078125,815.8133544921875,6424.43505859375,247.83665466308594
2021-05-20,1298.7598876953125,746.89453125,3180.88232421875,2703.319580078125,702.8377075195312,3650.416259765625,1120.8155517578125,5500.83154296875,49.254276275634766,503.66021728515625,892.315185546875,103.56243133544922,1033.0164794921875,2443.961669921875,,1349.2900390625,792.2259521484375,1375.457275390625,659.2546997070312,2560.546875,374.4707336425781,2204.295654296875,597.9749145507812,942.0443115234375,1220.844482421875,179.40476989746094,,659.1983032226562,1703.054443359375,1350.3428955078125,764.4634399414062,6527.70458984375,1658.962646484375,93.16551971435547,86.25714111328125,104.85476684570312,913.281982421875,961.5234375,361.95550537109375,270.1498718261719,660.15673828125,625.0199584960938,305.80029296875,45.60845184326172,2898.22021484375,864.2479858398438,1507.288818359375,807.998046875,6436.8212890625,246.1897430419922
2021-05-21,1311.8272705078125,750.3085327148438,3208.344970703125,2740.4716796875,727.7291870117188,3699.148681640625,1124.533935546875,5543.15478515625,49.50557327270508,513.6240844726562,894.9219970703125,103.95084381103516,1029.1005859375,2435.945556640625,,1345.9542236328125,797.5822143554688,1437.3759765625,662.4151611328125,2577.79541015625,378.94256591796875,2221.316162109375,621.02978515625,981.1553955078125,1234.7000732421875,181.18148803710938,,662.7103271484375,1752.3555908203125,1358.293212890625,779.4053955078125,6602.109375,1679.285400390625,94.08257293701172,86.99010467529297,104.39677429199219,921.1709594726562,961.6226806640625,377.62725830078125,282.13153076171875,663.56884765625,629.6719360351562,311.1669616699219,45.94070053100586,2917.635986328125,870.8203125,1514.1788330078125,823.180419921875,6499.2421875,248.34527587890625
2021-05-24,1303.548095703125,747.7235717773438,3221.532958984375,2727.603759765625,737.9347534179688,3714.167724609375,1114.71630859375,5514.75830078125,49.26997375488281,509.6095275878906,899.1220092773438,105.15135192871094,1040.0889892578125,2463.855712890625,,1344.875,799.4248046875,1449.51953125,661.9706420898438,2592.13916015625,378.45648193359375,2197.14892578125,625.7664184570312,970.2911376953125,1228.820556640625,183.3048858642578,,646.8117065429688,1751.70751953125,1382.4312744140625,770.8876342773438,6657.283203125,1666.156005859375,94.124267578125,87.2215805053711,105.79360961914062,913.3969116210938,954.9258422851562,387.8397216796875,278.39202880859375,664.0974731445312,620.367919921875,309.9246826171875,45.069847106933594,2918.582763671875,873.6622314453125,1496.8553466796875,806.1563720703125,6425.60986328125,249.41091918945312
2021-05-25,1279.5579833984375,745.2362670898438,3160.828369140625,2819.711181640625,728.3764038085938,3721.161865234375,1135.5843505859375,5530.2607421875,46.86695098876953,508.9323425292969,903.3218383789062,104.12737274169922,1047.792724609375,2535.177734375,,1348.9464111328125,806.1095581054688,1419.76025390625,651.0079345703125,2618.280029296875,380.3035888671875,2204.201904296875,628.6181030273438,959.8132934570312,1241.171875,182.78485107421875,,665.1781005859375,1745.22705078125,1389.8067626953125,772.0772094726562,6696.2294921875,1681.10888671875,94.4577407836914,88.41743469238281,106.66378784179688,903.0469970703125,957.7037353515625,388.1221008300781,273.65087890625,669.0473022460938,629.914306640625,313.3036804199219,45.61464309692383,2963.791748046875,881.611083984375,1544.4949951171875,820.9901733398438,6419.9306640625,250.6945343017578
2021-05-26,1319.5081787109375,739.6762084960938,3144.973388671875,2846.027587890625,731.9109497070312,3735.686767578125,1188.546142578125,5680.3623046875,47.03971862792969,508.59381103515625,912.5424194335938,102.89154052734375,1042.66357421875,2543.33837890625,,1382.79541015625,810.5660400390625,1417.9364013671875,650.3659057617188,2649.5595703125,370.3876647949219,2213.55859375,630.7447509765625,964.2072143554688,1273.6688232421875,182.52487182617188,,647.5235595703125,1735.4068603515625,1410.8319091796875,781.5467529296875,6814.90869140625,1683.52734375,92.62360382080078,87.45303344726562,103.3205337524414,906.220947265625,964.10302734375,389.2515869140625,273.3551940917969,676.4480590820312,622.1124877929688,313.5521545410156,44.663307189941406,3006.1455078125,895.0664672851562,1558.077880859375,822.3341674804688,6443.72412109375,255.3931121826172
2021-05-27,1322.5008544921875,732.9457397460938,3160.18603515625,2853.525634765625,747.0947875976562,3807.23974609375,1186.789306640625,5592.81201171875,46.66276550292969,502.8379821777344,909.8390502929688,102.07943725585938,1039.4378662109375,2514.896484375,,1390.399169921875,807.6522216796875,1423.312255859375,655.8472900390625,2673.332275390625,375.1026306152344,2187.604736328125,630.5030517578125,972.3191528320312,1278.2266845703125,183.0015411376953,,647.1913452148438,1771.8966064453125,1420.362548828125,788.5894775390625,6751.54833984375,1703.24072265625,91.95665740966797,86.29573059082031,104.55707550048828,909.0039672851562,974.3715209960938,400.21710205078125,275.01507568359375,672.3151245117188,628.5574951171875,316.63299560546875,45.26176071166992,3026.608154296875,905.7240600585938,1569.2005615234375,824.4248657226562,6534.1494140625,262.0049743652344
