Date,AAPL,GOOG,MSFT
2022-07-25,150.73233032226562,107.82257843017578,252.89031982421875
2022-07-26,149.40191650390625,105.06250762939453,246.11935424804688
2022-07-27,154.51663208007812,113.19328308105469,262.5728454589844
2022-07-28,155.0685272216797,114.17974090576172,270.0668640136719
2022-07-29,160.15371704101562,116.22239685058594,274.2975158691406
2022-08-01,159.16819763183594,115.06655883789062,271.6302185058594
2022-08-02,157.68994140625,115.48505401611328,268.5133972167969
2022-08-03,163.7212371826172,118.354736328125,275.98785400390625
2022-08-04,163.40585327148438,118.44441986083984,277.1407165527344
2022-08-05,163.17886352539062,117.79674530029297,276.41778564453125
2022-08-08,162.70516967773438,117.71703338623047,273.8871765136719
2022-08-09,162.75454711914062,117.0793228149414,275.82171630859375
2022-08-10,167.01783752441406,120.21804809570312,282.5242919921875
2022-08-11,166.2776641845703,119.3910140991211,280.43341064453125
2022-08-12,169.84024047851562,122.21089172363281,285.211181640625
2022-08-15,170.9159393310547,122.44005584716797,286.73541259765625
2022-08-16,170.75802612304688,122.0713882446289,285.9928283691406
2022-08-17,172.25808715820312,119.88922882080078,285.2388916015625
2022-08-18,171.86334228515625,120.42729949951172,284.1128845214844
2022-08-19,169.26788330078125,117.69710540771484,280.1768493652344
2022-08-22,165.36973571777344,114.65802001953125,271.9521484375
2022-08-23,165.03421020507812,114.35909271240234,270.6695556640625
2022-08-24,165.33026123046875,114.28933715820312,270.0331115722656
2022-08-25,167.79742431640625,117.27860260009766,273.0291748046875
2022-08-26,161.47158813476562,110.90151977539062,262.4938049316406
2022-08-29,159.26100158691406,109.94495391845703,259.6935119628906
2022-08-30,156.82345581054688,109.5165023803711,257.4807434082031
2022-08-31,155.15565490722656,108.75921630859375,256.0119934082031
2022-09-01,155.88592529296875,110.15420532226562,254.96432495117188
2022-09-02,153.76416015625,108.29090118408203,250.7149200439453
2022-09-06,152.50094604492188,107.09519958496094,247.9635772705078
2022-09-07,153.91220092773438,110.0844497680664,252.7025146484375
2022-09-08,152.43186950683594,109.02825164794922,253.1235809326172
2022-09-09,155.30364990234375,111.37979888916016,258.9396057128906
2022-09-12,161.28408813476562,111.469482421875,261.0838928222656
2022-09-13,151.82000732421875,104.9329605102539,246.72991943359375
2022-09-14,153.2707061767578,105.490966796875,246.95509338378906
2022-09-15,150.3693389892578,103.52801513671875,240.25787353515625
2022-09-16,148.72122192382812,103.25897979736328,239.63124084472656
2022-09-19,152.4516143798828,103.47819519042969,239.4158172607422
2022-09-20,154.83981323242188,101.46542358398438,237.3890380859375
2022-09-21,151.7016143798828,99.65194702148438,233.9620819091797
2022-09-22,150.73448181152344,100.20993041992188,235.94970703125
2022-09-23,148.45480346679688,98.81494140625,232.95359802246094
2022-09-26,148.79031372070312,98.45623779296875,232.493408203125
2022-09-27,149.76731872558594,97.73881530761719,231.47512817382812
2022-09-28,147.87252807617188,100.37932586669922,236.037841796875
2022-09-29,140.6091766357422,97.73881530761719,232.54234313964844
2022-09-30,136.38536071777344,95.8057632446289,228.0384063720703
2022-10-03,140.57955932617188,98.94448852539062,235.7147216796875
2022-10-04,144.18162536621094,102.04335021972656,243.684814453125
2022-10-05,144.4777069091797,101.8540267944336,243.99813842773438
2022-10-06,143.5204315185547,101.87395477294922,241.638427734375
2022-10-07,138.25057983398438,99.21351623535156,229.3504180908203
2022-10-10,138.57623291015625,98.3565902709961,224.46458435058594
2022-10-11,137.15512084960938,97.69896697998047,220.7047576904297
2022-10-12,136.52354431152344,97.94806671142578,221.03761291503906
2022-10-13,141.11251831054688,99.35301208496094,229.3504180908203
